elapsed_band_index,elapsed_band,u_shape_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,730
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,education,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,1k-10k,0,146
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,government,organisation,unknown,0,244
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,health,organisation,unknown,0,281
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,1k-10k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,730
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,unknown,unknown,other,organisation,1k-10k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,355
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,247
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,100k+,0,319
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,10k-100k,0,859
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,<1k,0,129
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,finance,organisation,unknown,0,856
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,781
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,10k-100k,0,713
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,1825
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,100k+,0,129
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,100k+,0,182
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,health,organisation,unknown,1,710
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,1k-10k,0,334
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,media,organisation,<1k,0,353
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,100k+,0,730
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,3735
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,retail,organisation,10k-100k,0,324
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,organisation,1k-10k,0,334
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,1237
2,366-730,response,3,2024-2026,1,LARGE,3.0,0,very_large,unknown,technology,other_or_unknown,unknown,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,education,organisation,unknown,0,502
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,100k+,0,120
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,<1k,0,134
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,457
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,730
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,government,organisation,unknown,0,1300
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,568
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,10k-100k,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,<1k,0,187
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,0,198
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,100k+,0,1338
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,10k-100k,0,786
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,1k-10k,0,449
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,6025
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,100k+,0,948
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,901
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,1268
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,education,organisation,unknown,0,540
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,finance,organisation,1k-10k,0,485
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,government_body,unknown,0,457
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,10k-100k,0,43
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,government,organisation,unknown,0,343
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,100k+,0,581
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,health,organisation,unknown,0,324
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,media,organisation,unknown,0,171
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,10k-100k,0,612
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,1k-10k,0,278
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,2521
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,retail,organisation,unknown,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,1k-10k,0,126
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,573
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,small,unknown,telecom_transport,organisation,unknown,0,157
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,1k-10k,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,other,organisation,unknown,0,365
2,366-730,response,3,2024-2026,1,MEDIUM,2.0,0,unknown,unknown,retail,organisation,unknown,0,365
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,359
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,162
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,1k-10k,0,365
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,630
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,industrial,organisation,unknown,0,300
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,669
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,1k-10k,0,224
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,<1k,0,365
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,unknown,0,679
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,retail,organisation,unknown,0,491
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,224
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,10k-100k,0,134
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,unknown,0,1095
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,100k+,0,365
2,366-730,response,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,other,organisation,unknown,0,164
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,344
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,unknown,0,237
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,1,152
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,516
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,1k-10k,1,15
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,685
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,100k+,0,676
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,1k-10k,0,273
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,408
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,other_or_unknown,unknown,0,216
2,366-730,response,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,unknown,0,365
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,unknown,0,35
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,365
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,365
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,100k+,0,365
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,730
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,90
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,78
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,540
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,619
2,366-730,response,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,1,305
2,366-730,response,3,2024-2026,2,LARGE,3.0,0,large,unknown,education,organisation,unknown,0,216
2,366-730,response,3,2024-2026,2,LARGE,3.0,0,large,unknown,government,organisation,unknown,1,31
2,366-730,response,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,health,organisation,100k+,0,365
2,366-730,response,3,2024-2026,2,MEDIUM,2.0,0,medium,unknown,industrial,organisation,unknown,0,216
2,366-730,response,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,government,other_or_unknown,unknown,0,65
2,366-730,response,3,2024-2026,2,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,324
2,366-730,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,196
2,366-730,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,117
2,366-730,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,673
2,366-730,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,65
2,366-730,response,3,2024-2026,3+,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,10k-100k,0,625
2,366-730,response,3,2024-2026,3+,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,365
2,366-730,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,0,65
2,366-730,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,1,492
2,366-730,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,1,190
2,366-730,response,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,0,365
2,366-730,response,3,2024-2026,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,162
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,366
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,government_body,1k-10k,0,730
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,730
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,92
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,1552
3,731-1460,long_term,0,2012-2018,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,730
3,731-1460,long_term,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,730
3,731-1460,long_term,0,2012-2018,1,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,730
3,731-1460,long_term,0,2012-2018,1,MEDIUM,2.0,0,small,unknown,finance,organisation,<1k,0,31
3,731-1460,long_term,0,2012-2018,1,SMALL,1.0,0,small,unknown,industrial,organisation,100k+,0,730
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,364
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,1,408
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,0,1
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,health,organisation,1k-10k,0,62
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,730
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,1249
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,854
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,868
3,731-1460,long_term,1,2019-2021,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,2
3,731-1460,long_term,1,2019-2021,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,0,123
3,731-1460,long_term,1,2019-2021,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,123
3,731-1460,long_term,1,2019-2021,1,LARGE,3.0,0,unknown,unknown,education,organisation,10k-100k,1,457
3,731-1460,long_term,1,2019-2021,1,LARGE,3.0,0,very_large,unknown,government,government_body,1k-10k,0,366
3,731-1460,long_term,1,2019-2021,1,MEDIUM,2.0,0,small,unknown,finance,organisation,<1k,0,699
3,731-1460,long_term,1,2019-2021,1,SMALL,1.0,0,small,unknown,government,organisation,10k-100k,0,730
3,731-1460,long_term,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,366
3,731-1460,long_term,1,2019-2021,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,1
3,731-1460,long_term,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,100k+,0,21
3,731-1460,long_term,1,2019-2021,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,123
3,731-1460,long_term,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,1
3,731-1460,long_term,1,2019-2021,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,0,93
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,178
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,education,organisation,unknown,0,316
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,0,730
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,0,699
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,61
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,98
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,640
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,government,organisation,unknown,3,1894
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,10k-100k,0,291
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,1k-10k,0,668
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,health,organisation,unknown,0,381
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,media,organisation,unknown,0,980
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,100k+,0,577
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,10k-100k,0,701
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,1k-10k,0,334
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,other,organisation,unknown,0,4293
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,100k+,0,606
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,retail,organisation,unknown,0,579
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,100k+,0,3341
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,10k-100k,0,143
3,731-1460,long_term,2,2022-2023,1,HUGE,4.0,0,very_large,unknown,technology,organisation,unknown,0,1255
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,large,unknown,government,organisation,unknown,1,1095
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,large,unknown,industrial,organisation,unknown,0,461
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,large,unknown,other,organisation,unknown,0,1886
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,large,unknown,technology,organisation,100k+,0,460
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,large,unknown,technology,organisation,unknown,0,607
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,100k+,0,346
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,medium,unknown,other,organisation,unknown,0,426
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,education,organisation,10k-100k,1,506
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,government_body,1k-10k,0,364
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,government_body,<1k,0,641
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,579
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,government,other_or_unknown,unknown,0,569
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,health,organisation,10k-100k,0,291
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,industrial,organisation,unknown,0,579
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,organisation,unknown,0,280
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,media,other_or_unknown,unknown,0,280
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,other,organisation,unknown,0,728
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,retail,organisation,unknown,0,565
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,100k+,0,1554
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,technology,organisation,unknown,0,625
3,731-1460,long_term,2,2022-2023,1,LARGE,3.0,0,very_large,unknown,telecom_transport,organisation,<1k,0,701
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,finance,organisation,100k+,0,579
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,government_body,unknown,0,184
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,government,organisation,10k-100k,0,43
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,health,organisation,unknown,0,396
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,<1k,0,480
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,other,organisation,unknown,0,1178
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,retail,organisation,unknown,0,595
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,100k+,0,930
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,medium,unknown,technology,organisation,unknown,0,606
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,<1k,0,549
3,731-1460,long_term,2,2022-2023,1,MEDIUM,2.0,0,small,unknown,other,organisation,unknown,0,610
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,small,unknown,finance,organisation,unknown,0,478
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,small,unknown,health,organisation,10k-100k,0,364
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,small,unknown,health,organisation,unknown,0,821
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,316
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,3318
3,731-1460,long_term,2,2022-2023,1,SMALL,1.0,0,unknown,unknown,technology,organisation,<1k,0,554
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,education,other_or_unknown,unknown,0,549
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,100k+,0,709
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,10k-100k,0,365
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,365
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,10k-100k,0,291
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,291
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,media,organisation,100k+,0,535
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,675
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,100k+,0,965
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,1k-10k,0,729
3,731-1460,long_term,2,2022-2023,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,838
3,731-1460,long_term,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,1,669
3,731-1460,long_term,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,0,729
3,731-1460,long_term,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,323
3,731-1460,long_term,2,2022-2023,2,HUGE,4.0,0,very_large,unknown,telecom_transport,organisation,100k+,1,262
3,731-1460,long_term,2,2022-2023,2,LARGE,3.0,0,unknown,unknown,education,organisation,1k-10k,0,31
3,731-1460,long_term,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,education,organisation,100k+,1,122
3,731-1460,long_term,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,government,government_body,unknown,1,167
3,731-1460,long_term,2,2022-2023,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,648
3,731-1460,long_term,2,2022-2023,2,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,700
3,731-1460,long_term,2,2022-2023,3+,LARGE,3.0,0,very_large,unknown,education,organisation,1k-10k,0,306
3,731-1460,long_term,2,2022-2023,3+,UNKNOWN,2.8546875,1,unknown,unknown,government,government_body,unknown,1,31
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,government_body,1k-10k,1,508
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,government,organisation,unknown,0,709
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,industrial,organisation,<1k,0,675
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,unknown,unknown,other,organisation,10k-100k,0,82
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,education,organisation,10k-100k,0,730
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,education,organisation,unknown,0,414
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,1,456
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,100k+,0,730
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,10k-100k,1,324
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,1,2331
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,10k-100k,0,1640
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,90
3,731-1460,long_term,3,2024-2026,1,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,730
